,ID,project_id,project_title,created_at,checked_out_at,project_url,vote_finished,session_duration,project_name,description,category,cost,district,votes,title_length,description_length,agg_district_code,agg_quartiers,src_district_code,approved,approved_binary,cost_range
10337,4338,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-26 09:52:46.049,2022-10-26 09:53:58.161,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:01:12.112000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10338,4347,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-26 11:50:21.374,2022-10-26 11:52:20.993,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:01:59.619000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10339,4386,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-26 14:11:10.135,2022-10-26 14:11:30.765,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:00:20.630000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10340,4394,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-26 14:49:10.234,2022-10-26 14:55:19.891,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:06:09.657000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10341,4410,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-26 16:03:04.453,2022-10-26 16:05:21.823,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:02:17.370000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10342,4430,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-26 17:53:32.365,2022-10-26 17:54:09.049,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:00:36.684000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10343,4459,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-26 20:43:22.351,2022-10-26 20:46:51.867,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:03:29.516000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10344,4471,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-26 22:03:33.872,2022-10-26 22:04:02.116,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:00:28.244000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10345,4499,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-27 08:41:46.254,2022-10-27 08:44:17.835,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:02:31.581000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10346,4537,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-27 11:51:32.862,2022-10-27 11:51:44.812,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:00:11.950000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10347,4521,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-27 09:59:34.465,2022-10-27 10:01:24.817,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:01:50.352000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10348,4599,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-27 17:26:06.937,2022-10-27 17:27:20.034,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:01:13.097000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10349,4602,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-27 18:04:42.019,2022-10-27 18:05:36.369,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:00:54.350000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10350,4629,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-27 21:10:36.072,2022-10-27 21:11:52.592,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:01:16.520000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
10351,4630,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),2022-10-27 21:19:40.281,2022-10-27 21:20:43.343,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/87,True,0 days 00:01:03.062000,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000.0,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1,50k-100k
